,FILM_NAME,FILM_YEAR,RATING,FILM_LINK,ACTOR_ID
1676,X-Men Origins: Wolverine,2009,7.9,https://www.imdb.com/title/tt1334106/?ref_=nm_flmg_i_31_act,18
1677,X-Men Origins: Wolverine,2009,6.5,https://www.imdb.com/title/tt0458525/?ref_=nm_flmg_i_32_act,18
1678,Australia,2008,6.6,https://www.imdb.com/title/tt0455824/?ref_=nm_flmg_i_33_act,18
1679,Deception - Tödliche Versuchung,2008,6.0,https://www.imdb.com/title/tt0800240/?ref_=nm_flmg_i_34_act,18
1680,Uncle Jonny,2008,6.4,https://www.imdb.com/title/tt1191137/?ref_=nm_flmg_i_35_act,18
1681,Viva Laughlin,2007,3.1,https://www.imdb.com/title/tt0878801/?ref_=nm_flmg_i_36_act,18
1682,Happy Feet,2006,6.4,https://www.imdb.com/title/tt0366548/?ref_=nm_flmg_i_37_act,18
1683,Flutsch und weg,2006,6.6,https://www.imdb.com/title/tt0424095/?ref_=nm_flmg_i_38_act,18
1684,Prestige - Die Meister der Magie,2006,8.5,https://www.imdb.com/title/tt0482571/?ref_=nm_flmg_i_39_act,18
1685,The Fountain,2006,7.2,https://www.imdb.com/title/tt0414993/?ref_=nm_flmg_i_40_act,18
1686,Scoop - Der Knüller,2006,6.6,https://www.imdb.com/title/tt0457513/?ref_=nm_flmg_i_41_act,18
1687,X-Men: Der letzte Widerstand,2006,6.6,https://www.imdb.com/title/tt0376994/?ref_=nm_flmg_i_42_act,18
1688,X-Men: The Official Game,2006,6.5,https://www.imdb.com/title/tt0807737/?ref_=nm_flmg_i_43_act,18
1689,Van Helsing,2004,6.6,https://www.imdb.com/title/tt0412022/?ref_=nm_flmg_i_44_act,18
1690,Van Helsing,2004,6.0,https://www.imdb.com/title/tt0338526/?ref_=nm_flmg_i_45_act,18
1691,Van Helsing: The London Assignment,2004,6.0,https://www.imdb.com/title/tt0406310/?ref_=nm_flmg_i_46_act,18
1692,Making the Grade,2004,5.3,https://www.imdb.com/title/tt0409026/?ref_=nm_flmg_i_47_act,18
1693,Standing Room Only,2003,5.9,https://www.imdb.com/title/tt0185704/?ref_=nm_flmg_i_48_act,18
1694,X-Men 2,2003,7.4,https://www.imdb.com/title/tt0290334/?ref_=nm_flmg_i_49_act,18
1695,Kate & Leopold,2001,6.4,https://www.imdb.com/title/tt0035423/?ref_=nm_flmg_i_50_act,18
1696,Passwort: Swordfish,2001,6.5,https://www.imdb.com/title/tt0244244/?ref_=nm_flmg_i_51_act,18
1697,Männerzirkus,2001,6.0,https://www.imdb.com/title/tt0244970/?ref_=nm_flmg_i_52_act,18
1698,X-Men,2000,7.3,https://www.imdb.com/title/tt0120903/?ref_=nm_flmg_i_53_act,18
1699,Oklahoma!,1999,7.8,https://www.imdb.com/title/tt0216048/?ref_=nm_flmg_i_54_act,18
1700,Erskineville Kings,1999,6.3,https://www.imdb.com/title/tt0212936/?ref_=nm_flmg_i_55_act,18
1701,Trucker mit Herz,1999,6.4,https://www.imdb.com/title/tt0180037/?ref_=nm_flmg_i_56_act,18
1702,Halifax,1994–2001,7.2,https://www.imdb.com/title/tt2329424/?ref_=nm_flmg_i_57_act,18
1703,Snowy River,1994–1996,7.3,https://www.imdb.com/title/tt0106136/?ref_=nm_flmg_i_58_act,18
1704,Blue Heelers,1994–2006,7.0,https://www.imdb.com/title/tt0108709/?ref_=nm_flmg_i_59_act,18
1705,Correlli,1995,7.2,https://www.imdb.com/title/tt0111927/?ref_=nm_flmg_i_60_act,18
1706,Law of the Land,1993–1999,8.0,https://www.imdb.com/title/tt0106054/?ref_=nm_flmg_i_61_act,18
1707,The Son,2022,6.2,https://www.imdb.com/title/tt14458442/?ref_=nm_flmg_i_1_prd,18
1708,Louder Together,2017,6.9,https://www.imdb.com/title/tt7621064/?ref_=nm_flmg_i_2_prd,18
1709,X-Men Origins: Wolverine,2009,6.5,https://www.imdb.com/title/tt0458525/?ref_=nm_flmg_i_3_prd,18
1710,An Aussie Goes Calypso,2009–2010,-,https://www.imdb.com/title/tt3913056/?ref_=nm_flmg_i_4_prd,18
1711,Deception - Tödliche Versuchung,2008,6.0,https://www.imdb.com/title/tt0800240/?ref_=nm_flmg_i_5_prd,18
1712,An Aussie Goes Bolly,2008– ,7.7,https://www.imdb.com/title/tt1169321/?ref_=nm_flmg_i_6_prd,18
1713,The Directors' Series,2007– ,-,https://www.imdb.com/title/tt0843896/?ref_=nm_flmg_i_7_prd,18
1714,Viva Laughlin,2007,3.1,https://www.imdb.com/title/tt0878801/?ref_=nm_flmg_i_8_prd,18
1715,An Aussie Goes Barmy,2006– ,7.5,https://www.imdb.com/title/tt0843987/?ref_=nm_flmg_i_9_prd,18
1716,Asteroid City,2023,-,https://www.imdb.com/title/tt14230388/?ref_=nm_flmg_unrel_1_act,19
1717,Sausage Party: Foodtopia,-,-,https://www.imdb.com/title/tt23036426/?ref_=nm_flmg_unrel_2_act,19
1718,Extrapolations,2022– ,-,https://www.imdb.com/title/tt13821126/?ref_=nm_flmg_i_1_act,19
1719,Glass Onion: A Knives Out Mystery,2022,7.3,https://www.imdb.com/title/tt11564570/?ref_=nm_flmg_i_2_act,19
1720,High Noon on the Waterfront,2022,8.0,https://www.imdb.com/title/tt21958996/?ref_=nm_flmg_i_3_act,19
1721,The French Dispatch,2020,7.1,https://www.imdb.com/title/tt8847712/?ref_=nm_flmg_i_4_act,19
1722,Paper Birds,2020,8.9,https://www.imdb.com/title/tt13016802/?ref_=nm_flmg_i_5_act,19
1723,Motherless Brooklyn,2019,6.8,https://www.imdb.com/title/tt0385887/?ref_=nm_flmg_i_6_act,19
1724,Alita: Battle Angel,2019,7.3,https://www.imdb.com/title/tt0437086/?ref_=nm_flmg_i_7_act,19
1725,Fragestunde mit den StoryBots,2016–2019,8.5,https://www.imdb.com/title/tt5846856/?ref_=nm_flmg_i_8_act,19
1726,Isle of Dogs - Ataris Reise,2018,7.8,https://www.imdb.com/title/tt5104604/?ref_=nm_flmg_i_9_act,19
1727,Verborgene Schönheit,2016,6.7,https://www.imdb.com/title/tt4682786/?ref_=nm_flmg_i_10_act,19
1728,Sausage Paarty - Es geht um die Wurst,2016,6.1,https://www.imdb.com/title/tt1700841/?ref_=nm_flmg_i_11_act,19
1729,Die Schutzbrüder,2015,5.5,https://www.imdb.com/title/tt4788934/?ref_=nm_flmg_i_12_act,19
1730,Last Week Tonight with John Oliver,2014– ,8.9,https://www.imdb.com/title/tt3530232/?ref_=nm_flmg_i_13_act,19
1731,Die Natur Spricht,2014– ,8.7,https://www.imdb.com/title/tt5786876/?ref_=nm_flmg_i_14_act,19
1732,Birdman oder (Die unverhoffte Macht der Ahnungslosigkeit),2014,7.7,https://www.imdb.com/title/tt2562232/?ref_=nm_flmg_i_15_act,19
1733,Grand Budapest Hotel,2014,8.1,https://www.imdb.com/title/tt2278388/?ref_=nm_flmg_i_16_act,19
1734,Saturday Night Live,1975– ,8.0,https://www.imdb.com/title/tt0072562/?ref_=nm_flmg_i_17_act,19
1735,Die Simpsons,1989– ,8.7,https://www.imdb.com/title/tt0096697/?ref_=nm_flmg_i_18_act,19
1736,Das Bourne Vermächtnis,2012,6.6,https://www.imdb.com/title/tt1194173/?ref_=nm_flmg_i_19_act,19
1737,Moonrise Kingdom,2012,7.8,https://www.imdb.com/title/tt1748122/?ref_=nm_flmg_i_20_act,19
1738,Der Diktator,2012,6.4,https://www.imdb.com/title/tt1645170/?ref_=nm_flmg_i_21_act,19
1739,Stone,2010,5.4,https://www.imdb.com/title/tt1423995/?ref_=nm_flmg_i_22_act,19
1740,Modern Family,2009–2020,8.5,https://www.imdb.com/title/tt1442437/?ref_=nm_flmg_i_23_act,19
1741,Leaves of Grass,2009,6.4,https://www.imdb.com/title/tt1151359/?ref_=nm_flmg_i_24_act,19
1742,Lügen macht erfinderisch,2009,6.3,https://www.imdb.com/title/tt1058017/?ref_=nm_flmg_i_25_act,19
1743,Das Gesetz der Ehre,2008,6.6,https://www.imdb.com/title/tt0482572/?ref_=nm_flmg_i_26_act,19
1744,The Incredible Hulk,2008,6.5,https://www.imdb.com/title/tt1221815/?ref_=nm_flmg_i_27_act,19
1745,Der unglaubliche Hulk,2008,6.6,https://www.imdb.com/title/tt0800080/?ref_=nm_flmg_i_28_act,19
1746,"Vanity Fair: Killers Kill, Dead Men Die",2007,5.1,https://www.imdb.com/title/tt3492560/?ref_=nm_flmg_i_29_act,19
1747,Der bunte Schleier,2006,7.4,https://www.imdb.com/title/tt0446755/?ref_=nm_flmg_i_30_act,19
1748,The Illusionist - Nichts ist wie es scheint,2006,7.6,https://www.imdb.com/title/tt0443543/?ref_=nm_flmg_i_31_act,19
1749,Stella,2005,8.1,https://www.imdb.com/title/tt0443409/?ref_=nm_flmg_i_32_act,19
1750,Down in the Valley,2005,6.4,https://www.imdb.com/title/tt0398027/?ref_=nm_flmg_i_33_act,19
1751,Königreich der Himmel,2005,7.2,https://www.imdb.com/title/tt0320661/?ref_=nm_flmg_i_34_act,19
1752,After the Sunset,2004,6.2,https://www.imdb.com/title/tt0367479/?ref_=nm_flmg_i_35_act,19
1753,The Italian Job - Jagd auf Millionen,2003,7.0,https://www.imdb.com/title/tt0317740/?ref_=nm_flmg_i_36_act,19
1754,25 Stunden,2002,7.6,https://www.imdb.com/title/tt0307901/?ref_=nm_flmg_i_37_act,19
1755,Roter Drache,2002,7.2,https://www.imdb.com/title/tt0289765/?ref_=nm_flmg_i_38_act,19
1756,Frida,2002,7.3,https://www.imdb.com/title/tt0120679/?ref_=nm_flmg_i_39_act,19
1757,Tötet Smoochy,2002,6.3,https://www.imdb.com/title/tt0266452/?ref_=nm_flmg_i_40_act,19
1758,The Score,2001,6.8,https://www.imdb.com/title/tt0227445/?ref_=nm_flmg_i_41_act,19
1759,Glauben ist alles!,2000,6.4,https://www.imdb.com/title/tt0171433/?ref_=nm_flmg_i_42_act,19
1760,Fight Club,1999,8.8,https://www.imdb.com/title/tt0137523/?ref_=nm_flmg_i_43_act,19
1761,American History X: Deleted Scenes,1998,8.4,https://www.imdb.com/title/tt8884146/?ref_=nm_flmg_i_44_act,19
1762,Rounders,1998,7.3,https://www.imdb.com/title/tt0128442/?ref_=nm_flmg_i_45_act,19
1763,American History X,1998,8.5,https://www.imdb.com/title/tt0120586/?ref_=nm_flmg_i_46_act,19
1764,Larry Flynt - Die nackte Wahrheit,1996,7.3,https://www.imdb.com/title/tt0117318/?ref_=nm_flmg_i_47_act,19
1765,Alle sagen: I love you,1996,6.7,https://www.imdb.com/title/tt0116242/?ref_=nm_flmg_i_48_act,19
1766,Zwielicht,1996,7.7,https://www.imdb.com/title/tt0117381/?ref_=nm_flmg_i_49_act,19
1767,Only in America,1994,6.5,https://www.imdb.com/title/tt0947057/?ref_=nm_flmg_i_50_act,19
1768,Motherless Brooklyn,2019,6.8,https://www.imdb.com/title/tt0385887/?ref_=nm_flmg_i_1_prd,19
1769,Gotti,2018,4.7,https://www.imdb.com/title/tt1801552/?ref_=nm_flmg_i_2_prd,19
1770,One October,2017,7.2,https://www.imdb.com/title/tt3791012/?ref_=nm_flmg_i_3_prd,19
1771,My Own Man,2014,6.4,https://www.imdb.com/title/tt3356434/?ref_=nm_flmg_i_4_prd,19
1772,Wallace,2014,8.1,https://www.imdb.com/title/tt3256218/?ref_=nm_flmg_i_5_prd,19
1773,Thanks for Sharing - Süchtig nach Sex,2012,6.4,https://www.imdb.com/title/tt1932718/?ref_=nm_flmg_i_6_prd,19
1774,Leaves of Grass,2009,6.4,https://www.imdb.com/title/tt1151359/?ref_=nm_flmg_i_7_prd,19
1775,By the People: The Election of Barack Obama,2009,6.2,https://www.imdb.com/title/tt1201658/?ref_=nm_flmg_i_8_prd,19
1776,Der bunte Schleier,2006,7.4,https://www.imdb.com/title/tt0446755/?ref_=nm_flmg_i_9_prd,19
1777,Down in the Valley,2005,6.4,https://www.imdb.com/title/tt0398027/?ref_=nm_flmg_i_10_prd,19
1778,Dirty Work,2004,7.9,https://www.imdb.com/title/tt0389928/?ref_=nm_flmg_i_11_prd,19
1779,25 Stunden,2002,7.6,https://www.imdb.com/title/tt0307901/?ref_=nm_flmg_i_12_prd,19
1780,Glauben ist alles!,2000,6.4,https://www.imdb.com/title/tt0171433/?ref_=nm_flmg_i_13_prd,19
1781,Motherless Brooklyn,2019,6.8,https://www.imdb.com/title/tt0385887/?ref_=nm_flmg_i_1_wr,19
1782,Detective Knight: Independence,2023,-,https://www.imdb.com/title/tt22394702/?ref_=nm_flmg_unrel_1_act,20
1783,Assassin,2023,-,https://www.imdb.com/title/tt14555174/?ref_=nm_flmg_unrel_2_act,20
1784,Detective Knight: Redemption,2022,4.4,https://www.imdb.com/title/tt22394694/?ref_=nm_flmg_i_1_act,20
1785,Paradise City,2022,3.7,https://www.imdb.com/title/tt14656632/?ref_=nm_flmg_i_2_act,20
1786,Detective Knight: Rogue,2022,3.6,https://www.imdb.com/title/tt21435436/?ref_=nm_flmg_i_3_act,20
1787,Wire Room,2022,3.5,https://www.imdb.com/title/tt16527290/?ref_=nm_flmg_i_4_act,20
1788,Wrong Place,2022,3.8,https://www.imdb.com/title/tt15837458/?ref_=nm_flmg_i_5_act,20
1789,White Elephant,2022,4.4,https://www.imdb.com/title/tt14686544/?ref_=nm_flmg_i_6_act,20
1790,Vendetta,2022,3.7,https://www.imdb.com/title/tt14849038/?ref_=nm_flmg_i_7_act,20
1791,Corrective Measures,2022,4.6,https://www.imdb.com/title/tt15391770/?ref_=nm_flmg_i_8_act,20
1792,Fortress - Sniper's Eye,2022,2.9,https://www.imdb.com/title/tt14577304/?ref_=nm_flmg_i_9_act,20
1793,A Day to Die,2022,3.5,https://www.imdb.com/title/tt14412366/?ref_=nm_flmg_i_10_act,20
1794,Gasoline Alley,2022,3.8,https://www.imdb.com/title/tt14174168/?ref_=nm_flmg_i_11_act,20
1795,American Siege,2021,3.4,https://www.imdb.com/title/tt13496236/?ref_=nm_flmg_i_12_act,20
1796,Fortress,2021,3.2,https://www.imdb.com/title/tt14577300/?ref_=nm_flmg_i_13_act,20
1797,Deadlock,2021,3.5,https://www.imdb.com/title/tt10957044/?ref_=nm_flmg_i_14_act,20
1798,Apex,2021,2.9,https://www.imdb.com/title/tt13265876/?ref_=nm_flmg_i_15_act,20
1799,Bandits,PG-13,-,https://www.imdb.com/title/tt4338664/?ref_=nm_flmg_unrel_1_prd,20
1800,The Hip Hop Project,2006,5.8,https://www.imdb.com/title/tt0800272/?ref_=nm_flmg_i_1_prd,20
1801,Hostage - Entführt,2005,6.5,https://www.imdb.com/title/tt0340163/?ref_=nm_flmg_i_2_prd,20
1802,Touching Evil,2004,7.9,https://www.imdb.com/title/tt0383153/?ref_=nm_flmg_i_3_prd,20
1803,True West,2002,5.8,https://www.imdb.com/title/tt0328719/?ref_=nm_flmg_i_4_prd,20
1804,Crocodile Hunter - Auf Crash-Kurs,2002,5.4,https://www.imdb.com/title/tt0305396/?ref_=nm_flmg_i_5_prd,20
1805,Broadway Brawler,1997,-,https://www.imdb.com/title/tt25306508/?ref_=nm_flmg_i_6_prd,20
1806,Bruno the Kid,1996–1997,6.2,https://www.imdb.com/title/tt0115118/?ref_=nm_flmg_i_7_prd,20
1807,The Return of Bruno,1987,6.0,https://www.imdb.com/title/tt0095987/?ref_=nm_flmg_i_8_prd,20
1808,Hudson Hawk - Der Meisterdieb,1991,5.7,https://www.imdb.com/title/tt0102070/?ref_=nm_flmg_i_1_wr,20
1809,The Return of Bruno,1987,6.0,https://www.imdb.com/title/tt0095987/?ref_=nm_flmg_i_2_wr,20
1810,Masters of the Air,2023– ,-,https://www.imdb.com/title/tt2640044/?ref_=nm_flmg_unrel_1_prd,21
1811,Here,-,-,https://www.imdb.com/title/tt18272208/?ref_=nm_flmg_unrel_2_prd,21
1812,No Better Place to Die,-,-,https://www.imdb.com/title/tt2170533/?ref_=nm_flmg_unrel_3_prd,21
1813,Beautiful,-,-,https://www.imdb.com/title/tt4545774/?ref_=nm_flmg_unrel_4_prd,21
1814,Ein Mann namens Otto,2022,6.8,https://www.imdb.com/title/tt7405458/?ref_=nm_flmg_i_1_prd,21
1815,My Gift: A Christmas Special from Carrie Underwood,2020,6.7,https://www.imdb.com/title/tt13483104/?ref_=nm_flmg_i_2_prd,21
1816,The Movies - Die Geschichte Hollywoods,2019,7.8,https://www.imdb.com/title/tt10468676/?ref_=nm_flmg_i_3_prd,21
1817,The 2019 Rock and Roll Hall of Fame Induction Ceremony,2019,7.6,https://www.imdb.com/title/tt10250562/?ref_=nm_flmg_i_4_prd,21
1818,Die 2000er,2018,8.0,https://www.imdb.com/title/tt8651972/?ref_=nm_flmg_i_5_prd,21
1819,Mamma Mia! Here We Go Again!,2018,6.6,https://www.imdb.com/title/tt6911608/?ref_=nm_flmg_i_6_prd,21
1820,"1968 - Das Jahr, das Amerika veränderte",2018,7.8,https://www.imdb.com/title/tt6903222/?ref_=nm_flmg_i_7_prd,21
1821,The 2018 Rock and Roll Hall of Fame Induction Ceremony,2018,6.0,https://www.imdb.com/title/tt10170106/?ref_=nm_flmg_i_8_prd,21
1822,The Nineties,2017,8.1,https://www.imdb.com/title/tt5737432/?ref_=nm_flmg_i_9_prd,21
1823,The 2017 Rock and Roll Hall of Fame Induction Ceremony,2017,6.7,https://www.imdb.com/title/tt6886518/?ref_=nm_flmg_i_10_prd,21
1824,The Eighties,2016,8.2,https://www.imdb.com/title/tt5144776/?ref_=nm_flmg_i_11_prd,21
1825,My Big Fat Greek Wedding 2,2016,6.0,https://www.imdb.com/title/tt3760922/?ref_=nm_flmg_i_12_prd,21
1826,Ithaca,2015,5.5,https://www.imdb.com/title/tt3501590/?ref_=nm_flmg_i_13_prd,21
1827,The Seventies,2015,8.2,https://www.imdb.com/title/tt4491456/?ref_=nm_flmg_i_14_prd,21
1828,The Concert for Valor,2014,6.6,https://www.imdb.com/title/tt4083124/?ref_=nm_flmg_i_15_prd,21
1829,Olive Kitteridge - Mit Blick aufs Meer,2014,8.3,https://www.imdb.com/title/tt3012698/?ref_=nm_flmg_i_16_prd,21
1830,The Sixties,2014,8.4,https://www.imdb.com/title/tt3268200/?ref_=nm_flmg_i_17_prd,21
1831,The Assassination of President Kennedy,2013,5.5,https://www.imdb.com/title/tt3342338/?ref_=nm_flmg_i_18_prd,21
1832,Parkland - Das Attentat auf John F. Kennedy,2013,6.4,https://www.imdb.com/title/tt2345112/?ref_=nm_flmg_i_19_prd,21
1833,The 2013 Rock and Roll Hall of Fame Induction Ceremony,2013,7.1,https://www.imdb.com/title/tt2928078/?ref_=nm_flmg_i_20_prd,21
1834,Electric City,2012,6.8,https://www.imdb.com/title/tt1746961/?ref_=nm_flmg_i_21_prd,21
1835,The 2012 Rock and Roll Hall of Fame Induction Ceremony,2012,8.0,https://www.imdb.com/title/tt2393997/?ref_=nm_flmg_i_22_prd,21
1836,Game Change - Der Sarah-Palin-Effekt,2012,7.4,https://www.imdb.com/title/tt1848902/?ref_=nm_flmg_i_23_prd,21
1837,He Has Seen War,2011,7.9,https://www.imdb.com/title/tt2152741/?ref_=nm_flmg_i_24_prd,21
1838,Larry Crowne,2011,6.1,https://www.imdb.com/title/tt1583420/?ref_=nm_flmg_i_25_prd,21
1839,The 3 Minute Talk Show,2011– ,4.5,https://www.imdb.com/title/tt1828048/?ref_=nm_flmg_i_26_prd,21
1840,Big Love,2006–2011,7.7,https://www.imdb.com/title/tt0421030/?ref_=nm_flmg_i_27_prd,21
1841,The Pacific,2010,8.3,https://www.imdb.com/title/tt0374463/?ref_=nm_flmg_i_28_prd,21
1842,The 25th Anniversary Rock and Roll Hall of Fame Concert,2009,8.6,https://www.imdb.com/title/tt1556240/?ref_=nm_flmg_i_29_prd,21
1843,Beyond All Boundaries,2009,7.7,https://www.imdb.com/title/tt1448751/?ref_=nm_flmg_i_30_prd,21
1844,Wo die wilden Kerle wohnen,2009,6.7,https://www.imdb.com/title/tt0386117/?ref_=nm_flmg_i_31_prd,21
1845,My Big Fat Greek Summer,2009,5.9,https://www.imdb.com/title/tt0865559/?ref_=nm_flmg_i_32_prd,21
1846,City of Ember - Flucht aus der Dunkelheit,2008,6.4,https://www.imdb.com/title/tt0970411/?ref_=nm_flmg_i_33_prd,21
1847,Mamma Mia!,2008,6.5,https://www.imdb.com/title/tt0795421/?ref_=nm_flmg_i_34_prd,21
1848,David McCullough: Painting with Words,2008,7.5,https://www.imdb.com/title/tt1210345/?ref_=nm_flmg_i_35_prd,21
1849,John Adams - Freiheit für Amerika,2008,8.5,https://www.imdb.com/title/tt0472027/?ref_=nm_flmg_i_36_prd,21
1850,The Great Buck Howard,2008,6.4,https://www.imdb.com/title/tt0460810/?ref_=nm_flmg_i_37_prd,21
1851,Der Krieg des Charlie Wilson,2007,7.0,https://www.imdb.com/title/tt0472062/?ref_=nm_flmg_i_38_prd,21
1852,Evan Allmächtig,2007,5.4,https://www.imdb.com/title/tt0413099/?ref_=nm_flmg_i_39_prd,21
1853,Big Love: In the Beginning,2007– ,7.6,https://www.imdb.com/title/tt1062454/?ref_=nm_flmg_i_40_prd,21
1854,Starter for 10,2006,6.7,https://www.imdb.com/title/tt0477095/?ref_=nm_flmg_i_41_prd,21
1855,"Lucas, der Ameisenschreck",2006,5.8,https://www.imdb.com/title/tt0429589/?ref_=nm_flmg_i_42_prd,21
1856,Neil Young: Heart of Gold,2006,7.7,https://www.imdb.com/title/tt0473692/?ref_=nm_flmg_i_43_prd,21
1857,We're with the Band,2005,7.4,https://www.imdb.com/title/tt0458294/?ref_=nm_flmg_i_44_prd,21
1858,Magnificent Desolation: Walking on the Moon 3D,2005,6.9,https://www.imdb.com/title/tt0401623/?ref_=nm_flmg_i_45_prd,21
1859,Der Polarexpress,2004,6.6,https://www.imdb.com/title/tt0338348/?ref_=nm_flmg_i_46_prd,21
1860,Connie und Carla,2004,6.2,https://www.imdb.com/title/tt0345074/?ref_=nm_flmg_i_47_prd,21
1861,My Big Fat Greek Life,2003,4.7,https://www.imdb.com/title/tt0340256/?ref_=nm_flmg_i_48_prd,21
1862,My Big Fat Greek Wedding - Hochzeit auf griechisch,2002,6.6,https://www.imdb.com/title/tt0259446/?ref_=nm_flmg_i_49_prd,21
1863,We Stand Alone Together,2001,8.6,https://www.imdb.com/title/tt0302022/?ref_=nm_flmg_i_50_prd,21
1864,Band of Brothers: Wir waren wie Brüder,2001,9.4,https://www.imdb.com/title/tt0185906/?ref_=nm_flmg_i_51_prd,21
1865,West Point,2000– ,7.8,https://www.imdb.com/title/tt0233124/?ref_=nm_flmg_i_52_prd,21
1866,Cast Away - Verschollen,2000,7.8,https://www.imdb.com/title/tt0162222/?ref_=nm_flmg_i_53_prd,21
1867,American Experience,1987– ,8.6,https://www.imdb.com/title/tt0094416/?ref_=nm_flmg_i_54_prd,21
1868,From the Earth to the Moon,1998,8.6,https://www.imdb.com/title/tt0120570/?ref_=nm_flmg_i_55_prd,21
1869,Asteroid City,2023,-,https://www.imdb.com/title/tt14230388/?ref_=nm_flmg_unrel_1_act,21
1870,Here,-,-,https://www.imdb.com/title/tt18272208/?ref_=nm_flmg_unrel_2_act,21
1871,Ein Mann namens Otto,2022,6.8,https://www.imdb.com/title/tt7405458/?ref_=nm_flmg_i_1_act,21
1872,Saturday Night Live,1975– ,8.0,https://www.imdb.com/title/tt0072562/?ref_=nm_flmg_i_2_act,21
1873,Pinocchio,2022,5.1,https://www.imdb.com/title/tt4593060/?ref_=nm_flmg_i_3_act,21
1874,Elvis,2022,7.4,https://www.imdb.com/title/tt3704428/?ref_=nm_flmg_i_4_act,21
1875,1883,2021–2022,8.8,https://www.imdb.com/title/tt13991232/?ref_=nm_flmg_i_5_act,21
1876,Finch,2021,6.9,https://www.imdb.com/title/tt3420504/?ref_=nm_flmg_i_6_act,21
1877,Neues aus der Welt,2020,6.8,https://www.imdb.com/title/tt6878306/?ref_=nm_flmg_i_7_act,21
1878,Big City Greens,2018– ,7.4,https://www.imdb.com/title/tt7165904/?ref_=nm_flmg_i_8_act,21
1879,Greyhound: Schlacht im Atlantik,2020,7.0,https://www.imdb.com/title/tt6048922/?ref_=nm_flmg_i_9_act,21
1880,Der wunderbare Mr. Rogers,2019,7.2,https://www.imdb.com/title/tt3224458/?ref_=nm_flmg_i_10_act,21
1881,Toy Story 4: Alles hört auf kein Kommando,2019,7.7,https://www.imdb.com/title/tt1979376/?ref_=nm_flmg_i_11_act,21
1882,Die Verlegerin,2017,7.2,https://www.imdb.com/title/tt6294822/?ref_=nm_flmg_i_12_act,21
1883,The David S. Pumpkins Halloween Special,2017,6.3,https://www.imdb.com/title/tt7452910/?ref_=nm_flmg_i_13_act,21
1884,The Circle,2017,5.3,https://www.imdb.com/title/tt4287320/?ref_=nm_flmg_i_14_act,21
1885,Inferno,2016,6.2,https://www.imdb.com/title/tt3062096/?ref_=nm_flmg_i_15_act,21
1886,Greyhound: Schlacht im Atlantik,2020,7.0,https://www.imdb.com/title/tt6048922/?ref_=nm_flmg_i_1_wr,21
1887,Electric City,2012,6.8,https://www.imdb.com/title/tt1746961/?ref_=nm_flmg_i_2_wr,21
1888,Larry Crowne,2011,6.1,https://www.imdb.com/title/tt1583420/?ref_=nm_flmg_i_3_wr,21
1889,Magnificent Desolation: Walking on the Moon 3D,2005,6.9,https://www.imdb.com/title/tt0401623/?ref_=nm_flmg_i_4_wr,21
1890,Band of Brothers: Wir waren wie Brüder,2001,9.4,https://www.imdb.com/title/tt0185906/?ref_=nm_flmg_i_5_wr,21
1891,From the Earth to the Moon,1998,8.6,https://www.imdb.com/title/tt0120570/?ref_=nm_flmg_i_6_wr,21
1892,That Thing You Do!,1996,6.9,https://www.imdb.com/title/tt0117887/?ref_=nm_flmg_i_7_wr,21
1893,The Old Guard 2,-,-,https://www.imdb.com/title/tt14961624/?ref_=nm_flmg_unrel_1_prd,22
1894,Two Eyes Staring,-,-,https://www.imdb.com/title/tt1732175/?ref_=nm_flmg_unrel_2_prd,22
1895,Atomic Blonde 2,-,-,https://www.imdb.com/title/tt8390502/?ref_=nm_flmg_unrel_3_prd,22
1896,The Old Guard,2020,6.6,https://www.imdb.com/title/tt7556122/?ref_=nm_flmg_i_1_prd,22
1897,Bombshell - Das Ende des Schweigens,2019,6.8,https://www.imdb.com/title/tt6394270/?ref_=nm_flmg_i_2_prd,22
1898,Hyperdrive,2019– ,8.0,https://www.imdb.com/title/tt8911552/?ref_=nm_flmg_i_3_prd,22
1899,Mindhunter,2017–2019,8.6,https://www.imdb.com/title/tt5290382/?ref_=nm_flmg_i_4_prd,22
1900,Murder Mystery,2019,6.0,https://www.imdb.com/title/tt1618434/?ref_=nm_flmg_i_5_prd,22
1901,"Long Shot - Unwahrscheinlich, aber nicht unmöglich",2019,6.8,https://www.imdb.com/title/tt2139881/?ref_=nm_flmg_i_6_prd,22
1902,A Private War,2018,6.7,https://www.imdb.com/title/tt2368254/?ref_=nm_flmg_i_7_prd,22
1903,Gringo,2018,6.1,https://www.imdb.com/title/tt3721964/?ref_=nm_flmg_i_8_prd,22
1904,Tully,2018,6.9,https://www.imdb.com/title/tt5610554/?ref_=nm_flmg_i_9_prd,22
1905,Girlboss,2017,7.0,https://www.imdb.com/title/tt5706996/?ref_=nm_flmg_i_10_prd,22
1906,Atomic Blonde,2017,6.7,https://www.imdb.com/title/tt2406566/?ref_=nm_flmg_i_11_prd,22
1907,Feuer im Kopf,2016,6.6,https://www.imdb.com/title/tt3704700/?ref_=nm_flmg_i_12_prd,22
1908,Dark Places: Gefährliche Erinnerung,2015,6.2,https://www.imdb.com/title/tt2402101/?ref_=nm_flmg_i_13_prd,22
1909,Young Adult,2011,6.3,https://www.imdb.com/title/tt1625346/?ref_=nm_flmg_i_14_prd,22
