,ACTOR_ID,AWARD_NAME,YEAR,OUTCOME,DESCRIPTION,FILM
239,1,"Academy Awards, USA",1980,Nominee - Oscar,Best Actor in a Leading Role,...and justice for all. (1979)
240,1,"Academy Awards, USA",1976,Nominee - Oscar,Best Actor in a Leading Role,Dog Day Afternoon (1975)
241,1,"Academy Awards, USA",1975,Nominee - Oscar,Best Actor in a Leading Role,The Godfather Part II (1974)
242,1,"Academy Awards, USA",1974,Nominee - Oscar,Best Actor in a Leading Role,Serpico (1973)
243,1,"Academy Awards, USA",1973,Nominee - Oscar,Best Actor in a Supporting Role,The Godfather (1972)
244,1,Primetime Emmy Awards,2013,Nominee - Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie,Phil Spector (2013)
245,1,Primetime Emmy Awards,2010,Winner - Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie,You Don't Know Jack (2010)
246,1,Primetime Emmy Awards,2004,Winner - Primetime Emmy,Outstanding Lead Actor in a Miniseries or a Movie,Angels in America (2003)
247,1,BAFTA Awards,2020,Nominee - BAFTA Film Award,Best Supporting Actor,The Irishman (2019)
248,1,BAFTA Awards,1991,Nominee - BAFTA Film Award,Best Actor in a Supporting Role,Dick Tracy (1990)
249,1,BAFTA Awards,1976,Winner - BAFTA Film Award,Best Actor,Dog Day Afternoon (1975)
250,1,BAFTA Awards,1975,Nominee - BAFTA Film Award,Best Actor,Serpico (1973)
251,1,BAFTA Awards,1973,Nominee - BAFTA Film Award,Most Promising Newcomer to Leading Film Roles,The Godfather (1972)
252,1,AACTA International Awards,2022,Nominee - AACTA International Award,Best Supporting Actor,House of Gucci (2021)
253,1,AACTA International Awards,2020,Nominee - AACTA International Award,Best Supporting Actor,The Irishman (2019)
254,1,AARP Movies for Grownups Awards,2020,Nominee - Movies for Grownups Award,Best Supporting Actor,The Irishman (2019)
255,1,AARP Movies for Grownups Awards,2006,Nominee - Movies for Grownups Award,Best Grownup Love Story,Two for the Money (2005)
256,1,"Academy of Science Fiction, Fantasy & Horror Films, USA",1998,Nominee - Saturn Award,Best Actor,The Devil's Advocate (1997)
257,1,"Academy of Science Fiction, Fantasy & Horror Films, USA",1991,Nominee - Saturn Award,Best Supporting Actor,Dick Tracy (1990)
258,1,Alliance of Women Film Journalists,2020,Nominee - EDA Award,Best Supporting Actor,The Irishman (2019)
259,1,Alliance of Women Film Journalists,2016,Winner - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,Danny Collins (2015)
260,1,Alliance of Women Film Journalists,2008,Nominee - EDA Special Mention Award,Most Egregious Age Difference Between the Leading Man and the Love Interest,88 Minutes (2007)
261,1,"American Comedy Awards, USA",1991,Winner - American Comedy Award,Funniest Supporting Actor in a Motion Picture,Dick Tracy (1990)
262,1,"American Film Institute, USA",2007,Winner - Life Achievement Award,,
263,1,Austin Film Critics Association,2020,Nominee - AFCA Award,Best Supporting Actor,The Irishman (2019)
264,1,Awards Circuit Community Awards,2020,Nominee - ACCA,Best Actor in a Supporting Role,The Irishman (2019)
265,1,Awards Circuit Community Awards,1992,Nominee - ACCA,Best Actor in a Leading Role,Scent of a Woman (1992)
266,1,Awards Circuit Community Awards,1992,Nominee - ACCA,Best Actor in a Supporting Role,Glengarry Glen Ross (1992)
267,1,Blockbuster Entertainment Awards,2000,Nominee - Blockbuster Entertainment Award,Favorite Actor - Drama,Any Given Sunday (1999)
268,1,Boston Film Festival,1992,Winner - Film Excellence Award,,
269,1,Boston Society of Film Critics Awards,1997,Winner - BSFC Award,Best Actor,Donnie Brasco (1997)
270,1,Bruin Film Society Awards,2020,Nominee - BFS Award,Best Supporting Actor,The Irishman (2019)
271,1,Cannes Film Festival,1996,Nominee - Golden Camera,Looking for Richard (1996,Looking for Richard (1996)
272,1,Chicago Film Critics Association Awards,2019,Nominee - CFCA Award,Best Supporting Actor,The Irishman (2019)
273,1,Chicago Film Critics Association Awards,1998,Nominee - CFCA Award,Best Actor,Donnie Brasco (1997)
274,1,Chicago Film Critics Association Awards,1993,Nominee - CFCA Award,Best Supporting Actor,Glengarry Glen Ross (1992)
275,1,Chicago Film Critics Association Awards,1993,Nominee - CFCA Award,Best Actor,Scent of a Woman (1992)
276,1,Chicago Film Critics Association Awards,1991,Nominee - CFCA Award,Best Supporting Actor,Dick Tracy (1990)
277,1,Chicago Indie Critics Awards (CIC),2020,Nominee - CIC Award,Best Supporting Actor,The Irishman (2019)
278,1,Chlotrudis Awards,1998,Nominee - Chlotrudis Award,Best Actor,Donnie Brasco (1997)
279,1,CinEuphoria Awards,2020,Nominee - CinEuphoria,Best Ensemble - International Competition,Once Upon a Time in Hollywood (2019)
280,1,CinEuphoria Awards,2019,Winner - CinEuphoria,Career - Honorary Awar,
281,1,Columbus Film Critics Association,2020,Nominee - COFCA Award,Best Supporting Actor,The Irishman (2019)
282,1,Critics Choice Awards,2020,Nominee - Critics Choice Award,Best Supporting Actor,The Irishman (2019)
283,1,Critics Choice Super Awards,2021,Nominee - CCA Super Award,Best Actor in an Action Series,Hunters (2020)
284,1,Critics Choice Television Awards,2013,Nominee - Critics' Choice TV Award,Best Actor in a Movie/Miniseries,Phil Spector (2013)
285,1,Dallas-Fort Worth Film Critics Association Awards,2019,Nominee - DFWFCA Award,Best Supporting Actor,The Irishman (2019)
286,1,Dallas-Fort Worth Film Critics Association Awards,1991,Nominee - DFWFCA Award,Best Supporting Actor,Dick Tracy (1990)
287,1,David di Donatello Awards,1994,Nominee - David,Best Foreign Actor (Migliore Attore Straniero),Carlito's Way (1993)
288,1,David di Donatello Awards,1974,Winner - David,Best Foreign Actor (Migliore Attore Straniero),Serpico (1973)
289,1,David di Donatello Awards,1973,Winner - Special David,The Godfather (1972),The Godfather (1972)
290,1,Denver Film Critics Society,2020,Nominee - DFCS Award,Best Supporting Actor,The Irishman (2019)
291,1,"Directors Guild of America, USA",1997,Winner - DGA Award,Outstanding Directorial Achievement in Documentary,Looking for Richard (1996)
292,1,DiscussingFilm Critics Awards,2019,Nominee - Jury Award,Best Supporting Actor,The Irishman (2019)
293,1,Dublin International Film Festival,2012,Winner - Career Achievement Award,For his outstanding contribution to fil,
294,1,Fangoria Chainsaw Awards,1998,Winner - Chainsaw Award,Best Actor,The Devil's Advocate (1997)
295,1,Faro Island Film Festival,2020,Nominee - Golden Carp Film Award - International,Best Ensemble Performance,Once Upon a Time in Hollywood (2019)
296,1,Faro Island Film Festival,1972,Winner - Golden Train Award,Best Actor,The Godfather (1972)
297,1,Faro Island Film Festival,1972,Winner - Audience Award,Best Actor,The Godfather (1972)
298,1,Film Independent Spirit Awards,1997,Nominee - Truer Than Fiction Award,Looking for Richard (1996,Looking for Richard (1996)
299,1,Film Society of Lincoln Center,2000,Winner - Gala Tribute,,
300,1,GALECA: The Society of LGBTQ Entertainment Critics,2020,Nominee - Dorian Award,Film Performance of the Year - Supporting Actor,The Irishman (2019)
301,1,Georgia Film Critics Association (GAFCA),2020,Nominee - GAFCA Award,Best Supporting Actor,The Irishman (2019)
302,1,Gold Derby Awards,2020,Nominee - Gold Derby Film Award,Ensemble Cast,The Irishman (2019)
303,1,Gold Derby Awards,2020,Nominee - Gold Derby Film Award,Ensemble Cast,Once Upon a Time in Hollywood (2019)
304,1,Gold Derby Awards,2020,Nominee - Gold Derby Film Award,Supporting Actor,The Irishman (2019)
305,1,Gold Derby Awards,2020,Nominee - Gold Derby Film Award,Ensemble of the Decade,Once Upon a Time in Hollywood (2019)
306,1,Gold Derby Awards,2013,Nominee - Gold Derby TV Award,TV Movie/Mini Lead Actor,Phil Spector (2013)
307,1,Gold Derby Awards,2011,Nominee - Gold Derby Film Award,Life Achievement (Performer,
308,1,Gold Derby Awards,2010,Winner - Gold Derby TV Award,TV Movie/Mini Actor of the Decade,Angels in America (2003)
309,1,Gold Derby Awards,2010,Winner - Gold Derby TV Award,TV Movie/Mini Actor,You Don't Know Jack (2010)
310,1,Gold Derby Awards,2010,Nominee - Gold Derby Film Award,Life Achievement (Performer,
311,1,Gold Derby Awards,2008,Nominee - Gold Derby Film Award,Life Achievement (Performer,
312,1,Gold Derby Awards,2004,Winner - Gold Derby TV Award,TV Movie/Mini Lead Actor,Angels in America (2003)
313,1,Golden Apple Awards,1975,Nominee - Golden Apple,Male Star of the Yea,
314,1,"Golden Camera, Germany",2013,Winner - Golden Camera for Lifetime Achievement,Internationa,
315,1,"Golden Globes, USA",2021,Nominee - Golden Globe,Best Performance by an Actor in a Television Series - Drama,Hunters (2020)
316,1,"Golden Globes, USA",2020,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,The Irishman (2019)
317,1,"Golden Globes, USA",2016,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Comedy or Musical,Danny Collins (2015)
318,1,"Golden Globes, USA",2014,Nominee - Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television,Phil Spector (2013)
319,1,"Golden Globes, USA",2011,Winner - Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television,You Don't Know Jack (2010)
320,1,"Golden Globes, USA",2004,Winner - Golden Globe,Best Performance by an Actor in a Miniseries or a Motion Picture Made for Television,Angels in America (2003)
321,1,"Golden Globes, USA",2001,Winner - Cecil B. DeMille Award,,
322,1,"Golden Globes, USA",1993,Winner - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,Scent of a Woman (1992)
323,1,"Golden Globes, USA",1993,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Glengarry Glen Ross (1992)
324,1,"Golden Globes, USA",1991,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,The Godfather Part III (1990)
325,1,"Golden Globes, USA",1991,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Dick Tracy (1990)
326,1,"Golden Globes, USA",1990,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,Sea of Love (1989)
327,1,"Golden Globes, USA",1984,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Drama,Scarface (1983)
328,1,"Golden Globes, USA",1983,Nominee - Golden Globe,Best Actor in a Motion Picture - Comedy or Musical,Author! Author! (1982)
329,1,"Golden Globes, USA",1980,Nominee - Golden Globe,Best Actor in a Motion Picture - Drama,...and justice for all. (1979)
330,1,"Golden Globes, USA",1978,Nominee - Golden Globe,Best Actor in a Motion Picture - Drama,Bobby Deerfield (1977)
331,1,"Golden Globes, USA",1976,Nominee - Golden Globe,Best Actor in a Motion Picture - Drama,Dog Day Afternoon (1975)
332,1,"Golden Globes, USA",1975,Nominee - Golden Globe,Best Actor in a Motion Picture - Drama,The Godfather Part II (1974)
333,1,"Golden Globes, USA",1974,Winner - Golden Globe,Best Actor in a Motion Picture - Drama,Serpico (1973)
334,1,"Golden Globes, USA",1973,Nominee - Golden Globe,Best Actor in a Motion Picture - Drama,The Godfather (1972)
335,1,Golden Schmoes Awards,2019,Nominee - Golden Schmoes,Best Supporting Actor of the Year,The Irishman (2019)
336,1,Gotham Awards,1996,Winner - Lifetime Achievement Award,,
337,1,Grammy Awards,2001,Nominee - Grammy,Best Spoken Word Album,
338,1,Greater Western New York Film Critics Association Awards,2019,Nominee - GWNYFCA Award,Best Supporting Actor,The Irishman (2019)
339,1,Hawaii Film Critics Society,2020,Nominee - HFCS Award,Best Supporting Actor,The Irishman (2019)
340,1,Hollywood Film Awards,2019,Winner - Hollywood Film Award,Supporting Actor of the Year,The Irishman (2019)
341,1,Houston Film Critics Society Awards,2020,Nominee - HFCS Award,Best Supporting Actor,The Irishman (2019)
342,1,Huading Award,2020,Nominee - Huading Award,Best Global Supporting Actor in a Motion Picture,The Irishman (2019)
343,1,"Indiana Film Journalists Association, US",2021,Nominee - IFJA Award,Best Supporting Actor,House of Gucci (2021)
344,1,"Indiana Film Journalists Association, US",2019,Nominee - IFJA Award,Best Supporting Actor,The Irishman (2019)
345,1,Indiewire Critics' Poll,2019,Nominee - ICP Award,Best Supporting Actor,The Irishman (2019)
346,1,International Cinephile Society Awards,2020,Nominee - ICS Award,Best Supporting Actor,The Irishman (2019)
347,1,Italian Online Movie Awards (IOMA),2003,Nominee - IOMA,Best Actor (Miglior attore protagonista),Insomnia (2002)
348,1,Kansas City Film Critics Circle Awards,1975,Winner - KCFCC Award,Best Actor,Dog Day Afternoon (1975)
349,1,Karlovy Vary International Film Festival,1980,Winner - Best Actor,...and justice for all. (1979),...and justice for all. (1979)
350,1,Latino Entertainment Journalists Association Film Awards,2020,Nominee - LEJA Award,Best Performance by an Actor in a Supporting Role,The Irishman (2019)
351,1,London Critics Circle Film Awards,2020,Nominee - ALFS Award,Supporting Actor of the Year,The Irishman (2019)
352,1,London Critics Circle Film Awards,2003,Nominee - ALFS Award,Actor of the Year,Insomnia (2002)
353,1,Los Angeles Film Critics Association Awards,1976,Winner - LAFCA Award,Best Actor,Dog Day Afternoon (1975)
354,1,MTV Movie + TV Awards,1998,Nominee - MTV Movie Award,Best Villain,The Devil's Advocate (1997)
355,1,Music City Film Critics' Association Awards,2020,Nominee - MCFCA Award,Best Supporting Actor,The Irishman (2019)
356,1,"National Board of Review, USA",2019,Winner - Icon Award,,
357,1,"National Board of Review, USA",1973,Winner - NBR Award,Best Actor,Serpico (1973)
358,1,"National Board of Review, USA",1972,Winner - NBR Award,Best Supporting Actor,The Godfather (1972)
359,1,"National Society of Film Critics Awards, USA",1998,Nominee - NSFC Award,Best Actor,Donnie Brasco (1997)
360,1,"National Society of Film Critics Awards, USA",1991,Nominee - NSFC Award,Best Supporting Actor,Dick Tracy (1990)
361,1,"National Society of Film Critics Awards, USA",1974,Nominee - NSFC Award,Best Actor,Serpico (1973)
362,1,"National Society of Film Critics Awards, USA",1972,Winner - NSFC Award,Best Actor,The Godfather (1972)
363,1,New Mexico Film Critics,2019,Nominee - NMFC Award,Best Supporting Actor,The Irishman (2019)
364,1,New York Film Critics Circle Awards,1992,Nominee - NYFCC Award,Best Actor,Scent of a Woman (1992)
365,1,New York Film Critics Circle Awards,1975,Nominee - NYFCC Award,Best Actor,Dog Day Afternoon (1975)
366,1,New York Film Critics Circle Awards,1974,Nominee - NYFCC Award,Best Actor,Serpico (1973)
367,1,North Dakota Film Society,2020,Nominee - NDFS Award,Best Supporting Actor,The Irishman (2019)
368,1,"North Texas Film Critics Association, US",2019,Nominee - NTFCA Award,Best Supporting Actor,The Irishman (2019)
369,1,Odyssey Awards,2019,Nominee - Odyssey Award,Best Support Actor,The Irishman (2019)
370,1,Online Film & Television Association,2022,Winner - OFTA Film Hall of Fame,Character,The Godfather (1972)
371,1,Online Film & Television Association,2020,Nominee - OFTA Film Award,Best Supporting Actor,The Irishman (2019)
372,1,Online Film & Television Association,2020,Nominee - OFTA Film Award,Best Ensemble,The Irishman (2019)
373,1,Online Film & Television Association,2020,Nominee - OFTA Film Award,Best Ensemble,Once Upon a Time in Hollywood (2019)
374,1,Online Film & Television Association,2013,Nominee - OFTA Television Award,Best Actor in a Motion Picture or Miniseries,Phil Spector (2013)
375,1,Online Film & Television Association,2010,Winner - OFTA Television Award,Best Actor in a Motion Picture or Miniseries,You Don't Know Jack (2010)
376,1,Online Film & Television Association,2003,Winner - OFTA Film Hall of Fame,Actin,
377,1,Online Film & Television Association,2003,Nominee - OFTA Television Award,Best Actor in a Motion Picture or Miniseries,Angels in America (2003)
378,1,Online Film Critics Society Awards,2020,Nominee - OFCS Award,Best Supporting Actor,The Irishman (2019)
379,1,"People's Choice Awards, USA",1977,Nominee - People's Choice Award,Favorite Motion Picture Acto,
380,1,"People's Choice Awards, USA",1976,Nominee - People's Choice Award,Favorite Motion Picture Acto,
381,1,"People's Choice Awards, USA",1975,Nominee - People's Choice Award,Favorite Motion Picture Acto,
382,1,Razzie Awards,2012,Winner - Razzie Award,Worst Screen Couple,Jack and Jill (2011)
383,1,Razzie Awards,2012,Winner - Razzie Award,Worst Supporting Actor,Jack and Jill (2011)
384,1,Razzie Awards,2009,Nominee - Razzie Award,Worst Actor,88 Minutes (2007)
385,1,Razzie Awards,2004,Nominee - Razzie Award,Worst Supporting Actor,Gigli (2003)
386,1,Razzie Awards,1986,Nominee - Razzie Award,Worst Actor,Revolution (1985)
387,1,San Diego Film Critics Society Awards,2019,Nominee - SDFCS Award,Best Supporting Actor,The Irishman (2019)
388,1,San Francisco Bay Area Film Critics Circle,2019,Nominee - SFBAFCC Award,Best Supporting Actor,The Irishman (2019)
389,1,San Sebastián International Film Festival,1996,Winner - Donostia Lifetime Achievement Award,,
390,1,San Sebastián International Film Festival,1975,Winner - Prize San Sebastián,Best Actor,Dog Day Afternoon (1975)
391,1,Satellite Awards,2014,Nominee - Satellite Award,Best Actor in a Miniseries or a Motion Picture Made for Television,Phil Spector (2013)
